DBN,NAME,TYPE,GRADES,DISTRICT,TEL,WEBSITE,SUBWAY,BUS,URL,LAT,LON,address
10X003,P.S. 3 Raul Julia Micro Society,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","10",718-584-1899,https://www.schools.nyc.gov/Find-a-School,N/A,"Bx12, Bx17, Bx19, Bx36, Bx40, Bx41, Bx41-SBS, Bx42, Bx9",https://tools.nycenet.edu/snapshot/2019/10X003/EMS,40.850054,-73.891907,"2100 Lafontaine Avenue, Bronx NY 10457"
09X004,P.S./M.S. 004 Crotona Park West,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","9",718-583-6655,https://www.schools.nyc.gov/Find-a-School,N/A,"Bx11, Bx15, Bx17, Bx21, Bx36, Bx40, Bx41, Bx41-SBS, Bx42",https://tools.nycenet.edu/snapshot/2019/09X004/EMS,40.841765,-73.898179,"1701 Fulton Avenue, Bronx NY 10457"
07X005,P.S. 5 Port Morris,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","7",718-292-2683,https://www.ps5x.org,"6 to East 149th St; 2, 5 to Jackson Ave","Bx15, Bx17, Bx19, Bx21, Bx4, Bx41, Bx41-SBS, Bx46, Bx4A",https://tools.nycenet.edu/snapshot/2019/07X005/EMS,40.813941,-73.908132,"564 Jackson Avenue, Bronx NY 10455"
10X015,P.S. X015 Institute for Environmental Learning,K-8,"0K,01,02,03,04,05,06,07,08,SE","10",718-563-0473,https://www.schools.nyc.gov/Find-a-School,"B, D to 182nd-183rd Sts; 4 to 183rd St","Bx1, Bx12, Bx12-SBS, Bx2, Bx3, Bx32, Bx36, Bx40, Bx42, BxM3",https://tools.nycenet.edu/snapshot/2019/10X015/EMS,40.859202,-73.909619,"2195 Andrews Avenue, Bronx NY 10453"
11X019,P.S. 019 Judith K. Weiss,K-8,"0K,01,02,03,04,05,06,07,08,SE","11",718-324-1924,https://www.ps19.us,N/A,"Bx16, Bx31, Bx34, BxM4",https://tools.nycenet.edu/snapshot/2019/11X019/EMS,40.899581,-73.867223,"4318 Katonah Avenue, Bronx NY 10470"
10X020,"PS/MS 20 P.O.George J. Werdann, III",K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","10",718-515-9370,https://www.schools.nyc.gov/Find-a-School,"D to 205th St - Norwood; B to Bedford Park Blvd","Bx1, Bx10, Bx16, Bx2, Bx26, Bx28, Bx30, Bx34, Bx38, Bx41, Bx41-SBS, BxM4",https://tools.nycenet.edu/snapshot/2019/10X020/EMS,40.869757,-73.878751,"3050 Webster Avenue, Bronx NY 10467"
09X022,J.H.S. 022 Jordan L. Mott,Junior High-Intermediate-Middle,"06,07,08,SE","9",718-681-6850,https://www.schools.nyc.gov/Find-a-School,"4, B, D to 167th St","Bx1, Bx11, Bx15, Bx18, Bx2, Bx32, Bx35, Bx41, Bx41-SBS, BxM4",https://tools.nycenet.edu/snapshot/2019/09X022/EMS,40.832044,-73.914174,"270 East 167th Street, Bronx NY 10456"
07X029,P.S./M.S. 029 Melrose School,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","7",718-292-3785,https://www.psms29.org,"2, 5 to 3rd Ave-149th St","Bx1, Bx13, Bx15, Bx19, Bx2, Bx21, Bx32, Bx4, Bx41, Bx41-SBS, Bx4A, Bx6, BxM4",https://tools.nycenet.edu/snapshot/2019/07X029/EMS,40.821639,-73.91645,"758 Courtlandt Avenue, Bronx NY 10451"
07X031,P.S./M.S. 031 The William Lloyd Garrison,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","7",718-292-4397,https://www.psms31.org,"4, B, D to 161st St-Yankee Stadium; 2, 5 to 149th St-Grand Concourse","Bx1, Bx13, Bx15, Bx19, Bx2, Bx21, Bx32, Bx41, Bx41-SBS, Bx6, BxM4",https://tools.nycenet.edu/snapshot/2019/07X031/EMS,40.822815,-73.921349,"250 East 156th Street, Bronx NY 10451"
10X037,P.S. X037 - Multiple Intelligence School,K-8,"0K,01,02,03,04,05,06,07,08,SE","10",718-796-0360,https://www.schools.nyc.gov/Find-a-School,1 to 231st St,"Bx1, Bx10, Bx2, Bx20, Bx7, Bx9, BxM1, BxM18, BxM2",https://tools.nycenet.edu/snapshot/2019/10X037/EMS,40.877776,-73.913711,"360 West 230th Street, Bronx NY 10463"
10X045,Thomas C. Giordano Middle School 45,Junior High-Intermediate-Middle,"06,07,08,SE","10",718-584-1660,https://www.schools.nyc.gov/Find-a-School,N/A,"Bx12, Bx12-SBS, Bx15, Bx17, Bx19, Bx22, Bx34, Bx41, Bx41-SBS, Bx9",https://tools.nycenet.edu/snapshot/2019/10X045/EMS,40.858395,-73.887096,"2502 Lorillard Place, Bronx NY 10458"
08X071,P.S. 071 Rose E. Scala,K-8,"0K,01,02,03,04,05,06,07,08,SE","8",718-822-5351,https://www.schools.nyc.gov/Find-a-School,6 to Buhre Ave,"Bx12, Bx12-SBS, Bx23, Bx24, Bx29, Bx5, Bx8, BxM8, Q50",https://tools.nycenet.edu/snapshot/2019/08X071/EMS,40.845645,-73.82954,"3040 Roberts Avenue, Bronx NY 10461"
10X080,J.H.S. 080 The Mosholu Parkway,Junior High-Intermediate-Middle,"06,07,08,SE","10",718-405-6300,https://www.schools.nyc.gov/Find-a-School,"D to 205th St - Norwood; B to Bedford Park Blvd; 4 to Mosholu Parkway","Bx1, Bx10, Bx16, Bx2, Bx22, Bx26, Bx28, Bx30, Bx34, Bx38, Bx41, Bx41-SBS, BxM4",https://tools.nycenet.edu/snapshot/2019/10X080/EMS,40.876544,-73.880985,"149 East Mosholu Pkwy N, Bronx NY 10467"
10X080,J.H.S. 080 The Mosholu Parkway,Junior High-Intermediate-Middle,"06,07,08,SE","10",718-405-6300,https://www.schools.nyc.gov/Find-a-School,"D to 205th St - Norwood; B to Bedford Park Blvd; 4 to Mosholu Parkway","Bx1, Bx10, Bx16, Bx2, Bx22, Bx26, Bx28, Bx30, Bx34, Bx38, Bx41, Bx41-SBS, BxM4",https://tools.nycenet.edu/snapshot/2019/10X080/EMS,40.877022,-73.880977,"149 East Mosholu Pkwy N, Bronx NY 10467"
11X083,P.S. 083 Donald Hertz,K-8,"0K,01,02,03,04,05,06,07,08,SE","11",718-863-1993,https://www.ps83.org,"5 to Morris Park; 2 to Bronx Park East","Bx21, Bx22, Bx39, Bx8, BxM10",https://tools.nycenet.edu/snapshot/2019/11X083/EMS,40.849057,-73.858649,"950 Rhinelander Avenue, Bronx NY 10462"
11X089,P.S. 089 Bronx,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","11",718-653-0835,https://www.ps89x.com,"5 to Pelham Parkway; 2 to Allerton Ave","Bx12, Bx12-SBS, Bx26, Bx39, Bx8, BxM11",https://tools.nycenet.edu/snapshot/2019/11X089/EMS,40.862264,-73.859492,"980 Mace Avenue, Bronx NY 10469"
10X095,P.S. 095 Sheila Mencher,K-8,"0K,01,02,03,04,05,06,07,08,SE","10",718-796-9200,https://www.schools.nyc.gov/Find-a-School,"4 to Mosholu Parkway; 1 to 238th St","Bx1, Bx10, Bx2, Bx22, Bx26, Bx28, Bx3, Bx38, Bx9, BxM3",https://tools.nycenet.edu/snapshot/2019/10X095/EMS,40.883316,-73.89183,"3961 Hillman Avenue, Bronx NY 10463"
12X098,J.H.S. 098 Herman Ridder,Junior High-Intermediate-Middle,"06,07,08,SE","12",718-589-8200,https://www.schools.nyc.gov/Find-a-School,"2, 5 to 174th St","Bx11, Bx17, Bx19, Bx21, Bx36",https://tools.nycenet.edu/snapshot/2019/12X098/EMS,40.836,-73.890494,"1619 Boston Road, Bronx NY 10460"
08X101,M.S. X101 Edward R. Byrne,Junior High-Intermediate-Middle,"06,07,08,SE","8",718-829-6372,https://www.ms101.net Twitter @MS101_Bronx Instagram ms101_Bronx,N/A,"Bx40, Bx42, Bx5, Bx8, BxM8, BxM9, Q44-SBS, Q50",https://tools.nycenet.edu/snapshot/2019/08X101/EMS,40.826821,-73.829023,"2750 Lafayette Avenue, Bronx NY 10465"
09X117,I.S. 117 Joseph H. Wade,Junior High-Intermediate-Middle,"06,07,08,SE","9",718-583-7750,https://www.jhs117.org,"B, D to 174th-175th Sts; 4 to 176th St","Bx1, Bx18, Bx2, Bx3, Bx32, Bx36, Bx40, Bx41, Bx41-SBS, Bx42, BxM4",https://tools.nycenet.edu/snapshot/2019/09X117/EMS,40.848336,-73.909258,"1865 Morris Avenue, Bronx NY 10453"
10X118,J.H.S. 118 William W. Niles,Junior High-Intermediate-Middle,"06,07,08,SE","10",718-584-2330,https://www.ms118.info,N/A,"Bx12, Bx15, Bx17, Bx19, Bx36, Bx40, Bx41, Bx41-SBS, Bx42, Bx9",https://tools.nycenet.edu/snapshot/2019/10X118/EMS,40.848988,-73.892334,"577 East 179th Street, Bronx NY 10457"
08X123,J.H.S. 123 James M. Kieran,Junior High-Intermediate-Middle,"06,07,08,SE","8",718-328-2105,https://www.schools.nyc.gov/Find-a-School,6 to Morrison-Soundview Ave,"Bx27, Bx4, Bx4A, Bx5",https://tools.nycenet.edu/snapshot/2019/08X123/EMS,40.825072,-73.874044,"1025 Morrison Avenue, Bronx NY 10472"
11X127,J.H.S. 127 The Castle Hill,Junior High-Intermediate-Middle,"06,07,08,SE","11",718-892-8600,https://www.schools.nyc.gov/Find-a-School,6 to Castle Hill Ave,"Bx22, Bx4, Bx40, Bx42, Bx4A, BxM6, Q44-SBS",https://tools.nycenet.edu/snapshot/2019/11X127/EMS,40.838888,-73.853107,"1560 Purdy Street, Bronx NY 10462"
09X128,Mott Hall III,Junior High-Intermediate-Middle,"06,07,08,SE","9",718-842-6138,https://www.motthall3.com,N/A,"Bx11, Bx15, Bx17, Bx21, Bx35, Bx41, Bx41-SBS",https://tools.nycenet.edu/snapshot/2019/09X128/EMS,40.834629,-73.900553,"580 Crotona Park South, Bronx NY 10456"
12X129,M.S. 129 Academy for Independent Learning and Lead,Junior High-Intermediate-Middle,"06,07,08,SE","12",718-933-5976,https://www.ms129.org,"2, 5 to West Farms Sq - East Tremont Ave","Bx12, Bx15, Bx17, Bx19, Bx21, Bx36, Bx40, Bx42, Bx9, Q44-SBS",https://tools.nycenet.edu/snapshot/2019/12X129/EMS,40.846359,-73.886625,"2055 Mapes Avenue, Bronx NY 10460"
08X131,J.H.S. 131 Albert Einstein,Junior High-Intermediate-Middle,"06,07,08,SE","8",718-991-7490 ext. 236,https://www.is131.org,N/A,"Bx27, Bx36, Bx39, Bx5, BxM8",https://tools.nycenet.edu/snapshot/2019/08X131/EMS,40.822833,-73.860137,"885 Bolton Avenue, Bronx NY 10473"
10X141,Riverdale / Kingsbridge Academy (Middle School / H,Secondary School,"06,07,08,09,10,11,12,SE","10",718-796-8516,https://www.rka141.org,N/A,"Bx10, Bx20, Bx7, BxM1, BxM18, BxM2",https://tools.nycenet.edu/snapshot/2019/10X141/EMS,40.887668,-73.914063,"660 West 237th Street, Bronx NY 10463"
11X144,J.H.S. 144 Michelangelo,Junior High-Intermediate-Middle,"06,07,08,SE","11",718-794-9749,https://www.afterschool-jhs144.weebly.com,N/A,"Bx12, Bx12-SBS, Bx23, Bx26, Bx28, Bx29, Bx30, Bx31, Bx38, Bx5, BxM10, Q50",https://tools.nycenet.edu/snapshot/2019/11X144/EMS,40.863982,-73.836502,"2545 Gunther Avenue, Bronx NY 10469"
07X151,J.H.S. 151 Lou Gehrig,Junior High-Intermediate-Middle,"06,07,08,SE","7",718-292-0260,https://www.is151.org,"4, B, D to 161st St-Yankee Stadium; 2, 5 to 149th St-Grand Concourse","Bx1, Bx13, Bx15, Bx19, Bx2, Bx21, Bx32, Bx41, Bx41-SBS, Bx6, BxM4",https://tools.nycenet.edu/snapshot/2019/07X151/EMS,40.822762,-73.920901,"250 East 156th Street, Bronx NY 10451"
11X175,P.S. 175 City Island,K-8,"0K,01,02,03,04,05,06,07,08,SE","11",718-885-1093,https://www.schools.nyc.gov/Find-a-School,N/A,"Bx29, BxM8",https://tools.nycenet.edu/snapshot/2019/11X175/EMS,40.844464,-73.783776,"200 City Island Avenue, Bronx NY 10464"
11X180,M.S. 180 Dr. Daniel Hale Williams,Junior High-Intermediate-Middle,"06,07,08,SE","11",718-904-5650,https://www.schools.nyc.gov/Find-a-School,5 to Baychester Ave,"Bx12, Bx12-SBS, Bx23, Bx26, Bx28, Bx29, Bx30, Bx38, Bx5, BxM7, Q50",https://tools.nycenet.edu/snapshot/2019/11X180/EMS,40.87381,-73.831479,"700 Baychester Avenue, Bronx NY 10475"
11X181,I.S. 181 Pablo Casals,Junior High-Intermediate-Middle,"06,07,08,SE","11",718-904-5600,https://www.ms181info.weebly.com,5 to Baychester Ave,"Bx12, Bx12-SBS, Bx23, Bx26, Bx28, Bx30, Bx38, Bx5, BxM7, Q50",https://tools.nycenet.edu/snapshot/2019/11X181/EMS,40.874155,-73.831616,"800 Baychester Avenue, Bronx NY 10475"
12X190,E.S.M.T- I.S. 190,Junior High-Intermediate-Middle,"06,07,08,SE","12",718-620-9423,https://www.schools.nyc.gov/Find-a-School,"2, 5 to 174th St","Bx11, Bx15, Bx17, Bx19, Bx21, Bx36, Bx41",https://tools.nycenet.edu/snapshot/2019/12X190/EMS,40.836197,-73.892724,"1550 Crotona Park East, Bronx NY 10460"
11X194,P.S./M.S. 194,K-8,"0K,01,02,03,04,05,06,07,08,SE","11",718-892-5270,https://www.schools.nyc.gov/Find-a-School,6 to Zerega Ave,"Bx21, Bx22, Bx24, Bx31, Bx4, Bx40, Bx42, Bx4A, Bx5, Bx8, Q44-SBS",https://tools.nycenet.edu/snapshot/2019/11X194/EMS,40.835463,-73.846829,"2365 Waterbury Avenue, Bronx NY 10462"
10X206,I.S. 206 Ann Mersereau,Junior High-Intermediate-Middle,"06,07,08,SE","10",718-584-1570,https://www.is206B.org,"B, D to 182nd-183rd Sts; 4 to 183rd St","Bx1, Bx12, Bx12-SBS, Bx2, Bx3, Bx32, Bx40, Bx42, BxM3, BxM4",https://tools.nycenet.edu/snapshot/2019/10X206/EMS,40.859824,-73.906461,"2280 Aqueduct Avenue, Bronx NY 10468"
12X211,P.S. 211,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","12",718-901-0436,https://www.schools.nyc.gov/Find-a-School,"2, 5 to 174th St","Bx12, Bx15, Bx17, Bx19, Bx21, Bx36, Bx40, Bx42, Bx9",https://tools.nycenet.edu/snapshot/2019/12X211/EMS,40.843723,-73.890093,"1919 Prospect Avenue, Bronx NY 10457"
12X214,P.S. 214,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","12",718-589-6728,https://www.schools.nyc.gov/Find-a-School,"2, 5 to West Farms Sq - East Tremont Ave","Bx19, Bx21, Bx36, Bx40, Bx42, Bx9, BxM10, Q44-SBS",https://tools.nycenet.edu/snapshot/2019/12X214/EMS,40.839479,-73.880118,"1970 West Farms Road, Bronx NY 10460"
09X215,Kappa,Junior High-Intermediate-Middle,"06,07,08,SE","9",718-590-5455,https://www.schools.nyc.gov/Find-a-School,N/A,"Bx11, Bx15, Bx17, Bx21, Bx32, Bx35, Bx41, Bx41-SBS",https://tools.nycenet.edu/snapshot/2019/09X215/EMS,40.833377,-73.903719,"3630 Third Avenue, Bronx NY 10456"
12X217,School of Performing Arts,Junior High-Intermediate-Middle,"06,07,08,SE","12",718-589-4844,https://www.is217.org,"6 to Hunts Point Ave; 2, 5 to Intervale Ave","Bx11, Bx17, Bx19, Bx27, Bx35, Bx4, Bx46, Bx4A, Bx5, Bx6",https://tools.nycenet.edu/snapshot/2019/12X217/EMS,40.822318,-73.894216,"977 Fox Street, Bronx NY 10459"
09X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magne,K-8,"0K,01,02,03,04,05,06,07,08,SE","9",718-410-7230,https://www.rhdl218.org,"4, B, D to 167th St","Bx1, Bx11, Bx13, Bx18, Bx2, Bx32, Bx35, BxM4",https://tools.nycenet.edu/snapshot/2019/09X218/EMS,40.835809,-73.919354,"1220 Gerard Avenue, Bronx NY 10452"
09X219,I.S. 219 New Venture School,Junior High-Intermediate-Middle,"06,07,08,SE","9",718-681-7093,https://www.schools.nyc.gov/Find-a-School,N/A,"Bx11, Bx15, Bx17, Bx21, Bx32, Bx35, Bx41, Bx41-SBS",https://tools.nycenet.edu/snapshot/2019/09X219/EMS,40.833765,-73.903704,"3630 Third Avenue, Bronx NY 10456"
07X221,South Bronx Preparatory: A College Board School,Secondary School,"06,07,08,09,10,11,12,SE","7",718-292-2211,https://www.southbronxprep.net,"6 to 3rd Ave - 138th St; 4 to 138th St - Grand Concourse; 2, 5 to 3rd Ave-149th St","Bx1, Bx15, Bx17, Bx19, Bx2, Bx21, Bx32, Bx33, Bx4, Bx41, Bx41-SBS, Bx4A",https://tools.nycenet.edu/snapshot/2019/07X221/EMS,40.813897,-73.920682,"360 East 145th Street, Bronx NY 10454"
07X223,The Laboratory School of Finance and Technology: X,Secondary School,"06,07,08,09,10,11,12,SE","7",718-585-8202,https://www.ms223.org,"6 to 3rd Ave - 138th St; 4 to 138th St - Grand Concourse; 2, 5 to 3rd Ave-149th St","Bx1, Bx15, Bx17, Bx19, Bx2, Bx21, Bx32, Bx33, Bx4, Bx41, Bx41-SBS, Bx4A",https://tools.nycenet.edu/snapshot/2019/07X223/EMS,40.813577,-73.920767,"360 East 145th Street, Bronx NY 10454"
07X224,P.S./I.S. 224,Junior High-Intermediate-Middle,"06,07,08,SE","7",718-665-9804,https://www.schools.nyc.gov/Find-a-School,"6 to Brook Ave; 2, 5 to 3rd Ave-149th St","Bx1, Bx15, Bx17, Bx19, Bx2, Bx21, Bx32, Bx33, Bx4, Bx41, Bx41-SBS, Bx4A",https://tools.nycenet.edu/snapshot/2019/07X224/EMS,40.810225,-73.918591,"345 Brook Avenue, Bronx NY 10454"
10X225,Theatre Arts Production Company School,Secondary School,"06,07,08,09,10,11,12,SE","10",718-584-0832,https://www.tapconyc.org,"B, D to 182nd-183rd Sts; 4 to 183rd St","Bx1, Bx15, Bx17, Bx2, Bx32, Bx36, Bx40, Bx41, Bx41-SBS, Bx42, BxM4",https://tools.nycenet.edu/snapshot/2019/10X225/EMS,40.854089,-73.897583,"2225 Webster Avenue, Bronx NY 10457"
10X228,Jonas Bronck Academy,Junior High-Intermediate-Middle,"06,07,08,SE","10",718-365-2502,https://www.jonasbronckacademy.org,"B, D to Fordham Rd","Bx1, Bx12, Bx12-SBS, Bx15, Bx17, Bx2, Bx22, Bx28, Bx32, Bx34, Bx38, Bx41, Bx41-SBS, Bx9, BxM4",https://tools.nycenet.edu/snapshot/2019/10X228/EMS,40.861195,-73.891328,"400 East Fordham Road, Bronx NY 10458"
09X229,I.S. 229 Roland Patterson,Junior High-Intermediate-Middle,"06,07,08,SE","9",718-583-6266,https://www.schools.nyc.gov/Find-a-School,1 to 191st St,"Bx18, Bx3, Bx36, Bx40, Bx42, M100, M101, M3",https://tools.nycenet.edu/snapshot/2019/09X229/EMS,40.852372,-73.921719,"275 Harlem River Park Bridge, Bronx NY 10453"
09X231,Eagle Academy for Young Men,Secondary School,"06,07,08,09,10,11,12,SE","9",718-466-8000,https://www.eaglebronx.org,N/A,"Bx15, Bx17, Bx36, Bx40, Bx41, Bx41-SBS, Bx42",https://tools.nycenet.edu/snapshot/2019/09X231/EMS,40.845418,-73.8974,"4143 Third Avenue, Bronx NY 10457"
09X232,I.S. 232,Junior High-Intermediate-Middle,"06,07,08,SE","9",718-583-7007,https://www.schools.nyc.gov/Find-a-School,"B, D to 174th-175th Sts; 4 to 176th St","Bx1, Bx18, Bx2, Bx3, Bx32, Bx36, Bx40, Bx42, BxM4",https://tools.nycenet.edu/snapshot/2019/09X232/EMS,40.849144,-73.915444,"1700 Macombs Road, Bronx NY 10453"
09X241,Urban Assembly School for Applied Math and Science,Secondary School,"06,07,08,09,10,11,12,SE","9",718-466-7800,https://www.amsbronx.org,N/A,"Bx11, Bx15, Bx17, Bx21, Bx32, Bx41, Bx41-SBS",https://tools.nycenet.edu/snapshot/2019/09X241/EMS,40.839698,-73.901601,"1595 Bathgate Avenue, Bronx NY 10457"
12X242,Mott Hall V,Secondary School,"06,07,08,09,10,11,12,SE","12",718-620-8160,https://www.motthallv.org,6 to Elder Ave,"Bx11, Bx27, Bx36, Bx4, Bx4A, Q44-SBS",https://tools.nycenet.edu/snapshot/2019/12X242/EMS,40.832659,-73.878103,"1551 East 172nd Street, Bronx NY 10472"
10X243,West Bronx Academy for the Future,Secondary School,"06,07,08,09,10,11,12,SE","10",718-563-7139,https://www.westbronxacademy.org,"B, D to Fordham Rd","Bx1, Bx12, Bx12-SBS, Bx15, Bx17, Bx19, Bx2, Bx22, Bx28, Bx34, Bx38, Bx41, Bx41-SBS, Bx9, BxM4",https://tools.nycenet.edu/snapshot/2019/10X243/EMS,40.859603,-73.888685,"500 East Fordham Road, Bronx NY 10458"
10X244,The New School for Leadership and Journalism,Junior High-Intermediate-Middle,"06,07,08,SE","10",718-601-2869,https://www.ms244.org,1 to 231st St,"Bx1, Bx10, Bx2, Bx20, Bx22, Bx26, Bx3, Bx32, Bx7, Bx9, BxM1, BxM18, BxM2, BxM3",https://tools.nycenet.edu/snapshot/2019/10X244/EMS,40.875491,-73.901322,"120 West 231st Street, Bronx NY 10463"
10X254,I.S. 254,Junior High-Intermediate-Middle,"06,07,08,SE","10",718-220-8700,https://www.schools.nyc.gov/Find-a-School,"B, D to Fordham Rd","Bx1, Bx12, Bx12-SBS, Bx15, Bx17, Bx19, Bx2, Bx22, Bx28, Bx34, Bx38, Bx41, Bx41-SBS, Bx9, BxM4",https://tools.nycenet.edu/snapshot/2019/10X254/EMS,40.858483,-73.890174,"2452 Washington Avenue, Bronx NY 10458"
12X267,Bronx Latin,Secondary School,"05,06,07,08,09,10,11,12,SE","12",718-991-6349,https://www.bronxlatin.com,"2, 5 to Intervale Ave","Bx11, Bx15, Bx17, Bx19, Bx21, Bx27, Bx35, Bx4, Bx4A, Bx5, Bx6",https://tools.nycenet.edu/snapshot/2019/12X267/EMS,40.82697,-73.900486,"800 Home Street, Bronx NY 10456"
08X269,Bronx Studio School for Writers and Artists,Secondary School,"06,07,08,09,10,11,12,SE","8",718-893-5158,https://www.schools.nyc.gov/Find-a-School,"6 to Hunts Point Ave; 2, 5 to Intervale Ave","Bx11, Bx17, Bx19, Bx27, Bx35, Bx4, Bx46, Bx4A, Bx5, Bx6",https://tools.nycenet.edu/snapshot/2019/08X269/EMS,40.820539,-73.892959,"928 Simpson Street, Bronx NY 10459"
12X271,East Bronx Academy for the Future,Secondary School,"06,07,08,09,10,11,12,SE","12",718-861-8641,https://www.eastbronxacademy.org,"2, 5 to 174th St","Bx11, Bx17, Bx19, Bx21, Bx36, Bx40, Bx42, Bx9",https://tools.nycenet.edu/snapshot/2019/12X271/EMS,40.83666,-73.887719,"1716 Southern Boulevard, Bronx NY 10460"
12X273,Frederick Douglass Academy V. Middle School,Junior High-Intermediate-Middle,"06,07,08,SE","12",718-561-1617,https://www.fdavms.org,N/A,"Bx12, Bx15, Bx17, Bx19, Bx36, Bx40, Bx42, Bx9",https://tools.nycenet.edu/snapshot/2019/12X273/EMS,40.848731,-73.888851,"2111 Crotona Avenue, Bronx NY 10457"
10X279,"P.S. 279 Captain Manuel Rivera, Jr.",K-8,"0K,01,02,03,04,05,06,07,08,SE","10",718-584-6004,https://www.schools.nyc.gov/Find-a-School,"B, D to 182nd-183rd Sts; 4 to Burnside Ave","Bx1, Bx2, Bx3, Bx32, Bx36, Bx40, Bx41, Bx41-SBS, Bx42, BxM4",https://tools.nycenet.edu/snapshot/2019/10X279/EMS,40.854444,-73.904828,"2100 Walton Avenue, Bronx NY 10453"
10X280,P.S./M.S. 280 Mosholu Parkway,K-8,"0K,01,02,03,04,05,06,07,08,SE","10",718-405-6360,https://www.psms280.com,"D to 205th St - Norwood; B to Bedford Park Blvd; 4 to Mosholu Parkway","Bx1, Bx10, Bx16, Bx2, Bx22, Bx26, Bx28, Bx30, Bx34, Bx38, Bx41, Bx41-SBS, BxM4",https://tools.nycenet.edu/snapshot/2019/10X280/EMS,40.877102,-73.881345,"3202 Steuben Avenue, Bronx NY 10467"
10X280,P.S./M.S. 280 Mosholu Parkway,K-8,"0K,01,02,03,04,05,06,07,08,SE","10",718-405-6360,https://www.psms280.com,"D to 205th St - Norwood; B to Bedford Park Blvd; 4 to Mosholu Parkway","Bx1, Bx10, Bx16, Bx2, Bx22, Bx26, Bx28, Bx30, Bx34, Bx38, Bx41, Bx41-SBS, BxM4",https://tools.nycenet.edu/snapshot/2019/10X280/EMS,40.876755,-73.881226,"3202 Steuben Avenue, Bronx NY 10467"
12X286,Fannie Lou Hamer Middle School,Junior High-Intermediate-Middle,"06,07,08,SE","12",718-860-2707,https://www.schools.nyc.gov/Find-a-School,"6 to Whitlock Ave; 2, 5 to Freeman St","Bx11, Bx19, Bx21, Bx27, Bx35, Bx36, Bx4, Bx4A",https://tools.nycenet.edu/snapshot/2019/12X286/EMS,40.831704,-73.886529,"1001 Jennings Street, Bronx NY 10460"
11X287,North Bronx School of Empowerment,Junior High-Intermediate-Middle,"06,07,08,SE","11",718-652-0519,https://www.schools.nyc.gov/Find-a-School,"2, 5 to 219th St","Bx28, Bx30, Bx38, Bx39, Bx41, Bx41-SBS, Bx8, BxM11",https://tools.nycenet.edu/snapshot/2019/11X287/EMS,40.880659,-73.860084,"3710 Barnes Avenue, Bronx NY 10467"
07X296,South Bronx Academy for Applied Media,Junior High-Intermediate-Middle,"06,07,08,SE","7",718-401-0059,https://www.sbaam296.org,"6 to East 149th St; 2, 5 to Prospect Ave; 2, 5 to Jackson Ave","Bx13, Bx15, Bx17, Bx19, Bx21, Bx4, Bx46, Bx4A, Bx6",https://tools.nycenet.edu/snapshot/2019/07X296/EMS,40.818677,-73.905449,"778 Forest Avenue, Bronx NY 10456"
07X298,Academy of Public Relations,Junior High-Intermediate-Middle,"06,07,08,SE","7",718-665-8866,https://www.schools.nyc.gov/Find-a-School,"6 to East 149th St; 2, 5 to Prospect Ave; 2, 5 to Jackson Ave","Bx13, Bx15, Bx17, Bx19, Bx21, Bx4, Bx46, Bx4A, Bx6",https://tools.nycenet.edu/snapshot/2019/07X298/EMS,40.818478,-73.905106,"778 Forest Avenue, Bronx NY 10456"
08X301,M.S. 301 Paul L. Dunbar,Junior High-Intermediate-Middle,"06,07,08,SE","8",718-585-2950,https://www.schools.nyc.gov/Find-a-School,"2, 5 to Prospect Ave","Bx13, Bx15, Bx17, Bx21, Bx4, Bx41, Bx41-SBS, Bx46, Bx4A, Bx6",https://tools.nycenet.edu/snapshot/2019/08X301/EMS,40.822244,-73.906849,"890 Cauldwell Avenue, Bronx NY 10456"
08X302,M.S. 302 Luisa Dessus Cruz,Junior High-Intermediate-Middle,"06,07,08,SE","8",718-292-6070,https://www.schools.nyc.gov/Find-a-School,"6 to East 149th St; 2, 5 to Prospect Ave","Bx17, Bx19, Bx4, Bx46, Bx4A, Bx6",https://tools.nycenet.edu/snapshot/2019/08X302/EMS,40.816009,-73.901558,"681 Kelly Street, Bronx NY 10455"
09X303,I.S. X303 Leadership & Community Service,Junior High-Intermediate-Middle,"06,07,08,SE","9",718-583-5466,https://www.schools.nyc.gov/Find-a-School,"B, D to 174th-175th Sts; 4 to 176th St","Bx1, Bx18, Bx2, Bx3, Bx32, Bx36, Bx40, Bx42, BxM4",https://tools.nycenet.edu/snapshot/2019/09X303/EMS,40.849683,-73.915405,"1700 Macombs Road, Bronx NY 10453"
